State_UT,Year,Month,Temperature_Mean_C,Temperature_Max_C,Temperature_Min_C,Relative_Humidity_Mean,Dew_Point_Mean_C,Precipitation_Sum_mm,Pressure_msl_Mean_hPa,Wind_Speed_kmh,Wind_Direction_Dominant_deg,Wet_Bulb_Temp_C,Heat_Index_C,WBGT_C,Temp_Baseline_C,Temp_Anomaly_C,Heatwave_Days,Extreme_Heat_Days,Heat_Risk_Score,Risk_Category,Data_Source,Data_Quality,Spatial_Representation
Haryana,2012,1,12.422580645161291,22.5,3.4,70.80645161290323,6.516129032258065,12.0,1016.5032258064516,29.12516129032258,276.9032258064516,9.304578117928132,12.422580645161291,14.640302426152207,18.81161290322581,0.39483870967741846,0,0,5.755483870967742,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2012,2,15.596551724137932,27.7,2.4,52.241379310344826,4.631034482758621,0.8,1014.1413793103447,33.914482758620686,284.0689655172414,10.186194261806861,15.596551724137932,16.786419172476304,23.890330188679247,-1.0903301886792471,0,0,2.863793103448276,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2012,3,21.929032258064513,35.9,9.6,50.03225806451613,9.941935483870967,0.0,1010.5290322580646,34.62967741935484,232.83870967741936,15.350249137879981,21.964296707739642,22.406409201509412,29.524731182795698,-0.044086021505375786,0,0,7.014838709677419,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2012,4,28.026666666666664,38.0,18.0,45.766666666666666,14.173333333333334,9.9,1006.85,31.14,212.5,19.813057784475536,28.023479444101515,27.617651709298887,36.300888888888885,-1.5808888888888837,0,0,5.934,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2012,5,33.68709677419355,45.8,20.6,29.548387096774192,12.216129032258063,3.4,1002.2516129032258,36.418064516129036,265.80645161290323,20.938416534322535,32.908586815772644,31.269381568956497,39.79376344086021,0.770752688172047,4,2,53.21967741935484,High,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2012,6,36.24,44.8,25.9,35.833333333333336,18.023333333333333,4.0,996.36,49.392,277.53333333333336,24.478581693859482,38.24645087635396,34.10816260568677,39.346888888888884,2.2397777777777823,2,9,71.986,High,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2012,7,32.91290322580645,42.9,26.2,62.903225806451616,24.274193548387096,82.3,996.5774193548388,38.32258064516129,173.06451612903226,26.942514259063728,39.865200770931544,33.1900242328443,35.26494623655914,1.9382795698924715,7,4,55.87354838709677,High,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2012,8,29.345161290322583,39.2,25.4,80.90322580645162,25.493548387096773,349.3,1000.3548387096774,31.32,136.58064516129033,26.57705555895725,35.575089422188924,31.0234892862831,33.861505376344084,-1.0002150537634387,0,0,26.8341935483871,Moderate,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2012,9,28.53666666666667,34.5,21.6,77.53333333333333,23.933333333333334,80.10000000000001,1004.7099999999999,30.144,207.7,25.35746086084407,33.39160721395188,30.08577211831172,34.26711111111111,-1.3537777777777795,0,0,14.854666666666667,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2012,10,25.0258064516129,36.2,14.5,61.41935483870968,16.258064516129032,7.6,1011.5903225806452,22.668387096774193,174.67741935483872,19.698727677413675,25.393600230347396,25.87123223528809,33.37698924731182,-0.8124731182795676,0,0,5.46516129032258,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2012,11,19.220000000000002,30.6,9.4,65.5,11.923333333333334,1.7000000000000002,1013.8166666666667,24.108,235.26666666666668,15.004463078456224,19.220000000000002,20.734493989833297,27.746666666666666,-0.2933333333333328,0,0,2.941333333333333,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2012,12,14.229032258064517,27.2,5.4,71.19354838709677,8.451612903225806,4.1,1015.7032258064515,32.41161290322581,246.7741935483871,11.000530078609556,14.229032258064517,16.331069611216137,21.881075268817206,-0.3778494623655926,0,0,5.159354838709677,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2013,1,11.693548387096774,24.6,1.8,77.09677419354838,7.33225806451613,36.900000000000006,1017.7096774193549,28.53290322580645,269.7741935483871,9.238847253591358,11.693548387096774,14.201108906145276,18.81161290322581,-0.3470967741935492,0,0,6.420645161290322,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2013,2,15.992857142857144,25.7,8.3,79.85714285714286,12.15,109.1,1015.8642857142858,31.114285714285717,207.10714285714286,13.656826809982828,15.992857142857144,18.375082936323253,23.890330188679247,-2.3010444743935325,0,0,0.7053571428571429,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2013,3,22.10967741935484,33.0,11.5,65.93548387096774,14.64516129032258,27.1,1012.2483870967742,32.49290322580645,206.5483870967742,17.67867740384125,22.10967741935484,23.423907316483806,29.524731182795698,-0.10215053763440737,0,0,4.228387096774194,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2013,4,28.39333333333333,40.3,16.9,42.9,13.32,8.5,1007.1366666666667,31.056,197.3,19.57452808786421,28.198902360637867,27.731809538530634,36.300888888888885,-0.8508888888888849,0,0,12.450333333333333,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2013,5,34.10967741935484,46.1,20.8,30.161290322580644,12.841935483870968,2.4,1000.667741935484,37.64903225806452,278.64516129032256,21.382066794118096,33.663032902578465,31.683339346862603,39.79376344086021,1.5062365591397886,6,4,57.69161290322581,High,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2013,6,33.97666666666667,45.4,25.1,52.53333333333333,21.93,21.3,997.4333333333333,42.432,179.66666666666666,25.97896227394689,38.909486242379025,33.41450217366113,39.346888888888884,-0.030222222222217234,4,4,60.63166666666667,High,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2013,7,31.32903225806452,39.7,25.9,73.16129032258064,25.648387096774194,111.0,997.5645161290323,31.169032258064515,161.7741935483871,27.291258339319103,39.33899550565526,32.42902581767499,35.26494623655914,-0.032688172043011395,0,0,40.799354838709675,Moderate,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2013,8,29.41290322580645,35.7,25.3,80.61290322580645,25.532258064516128,165.2,1001.0516129032258,28.962580645161292,182.09677419354838,26.62559700016311,35.90426024489239,31.08097575009636,33.861505376344084,-1.2292473118279548,0,0,24.184193548387096,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2013,9,30.023333333333333,38.4,24.0,67.33333333333333,22.776666666666664,84.3,1004.4699999999999,29.628,138.13333333333333,25.117422708242326,34.124999835527326,30.834377124339237,34.26711111111111,0.6295555555555536,0,0,30.01966666666667,Moderate,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2013,10,26.432258064516127,34.6,16.1,67.06451612903226,19.306451612903224,7.8,1010.1451612903226,24.80516129032258,157.80645161290323,21.853649384709076,27.880099452384243,27.515574530771314,33.37698924731182,-1.0802150537634387,0,0,4.430645161290323,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2013,11,19.12,31.2,9.7,61.86666666666667,10.906666666666666,8.700000000000001,1015.6066666666667,28.704,250.93333333333334,14.446324855856966,19.12,20.458445668351786,27.746666666666666,-0.3633333333333328,0,0,2.1003333333333334,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2013,12,15.009677419354839,28.0,3.7,70.61290322580645,9.029032258064515,2.7,1016.258064516129,28.045161290322582,208.38709677419354,11.701039074584525,15.009677419354839,17.04899545308591,21.881075268817206,0.3995698924731166,0,0,8.734193548387097,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2014,1,12.619354838709677,23.4,4.0,78.70967741935483,8.593548387096773,31.6,1019.0806451612904,26.93032258064516,206.70967741935485,10.325579583310262,12.619354838709677,15.15312696978932,18.81161290322581,-0.30193548387096847,0,0,3.4019354838709677,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2014,2,15.075000000000001,24.9,6.4,76.35714285714286,10.385714285714286,17.0,1014.6142857142858,28.247142857142858,178.17857142857142,12.397682898949531,15.075000000000001,17.359814379287165,23.890330188679247,-2.6653301886792478,0,0,0.4017857142857143,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2014,3,20.883870967741935,32.5,11.1,66.12903225806451,13.483870967741936,49.800000000000004,1013.7709677419356,30.54193548387097,177.32258064516128,16.544586218589796,20.883870967741935,22.283177222615468,29.524731182795698,-2.1602150537634395,0,0,1.9367741935483873,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2014,4,27.546666666666667,42.3,16.1,46.0,13.516666666666667,22.4,1009.2066666666667,32.436,237.3,19.36891521466028,27.41850693802979,27.17094367936149,36.300888888888885,-1.504222222222218,2,0,13.722,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2014,5,31.65806451612903,43.4,19.9,41.806451612903224,16.0,14.0,1004.2096774193549,30.983225806451614,231.06451612903226,22.02908424818467,32.09572788423295,30.54755269018174,39.79376344086021,-1.458279569892469,0,0,37.97870967741935,Moderate,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2014,6,35.28,45.5,25.4,42.56666666666667,19.55,16.9,997.34,42.492,270.53333333333336,25.07322087966495,38.46493514360299,33.79753580570832,39.346888888888884,1.7097777777777823,7,9,67.26633333333334,High,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2014,7,32.99677419354838,42.5,26.3,59.54838709677419,23.293548387096774,57.5,998.3774193548387,35.674838709677424,179.96774193548387,26.396843773358793,38.907638320009156,33.02313057067194,35.26494623655914,2.0834408602150534,8,1,56.005483870967744,High,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2014,8,31.77741935483871,40.3,26.3,64.6774193548387,23.606451612903225,85.5,1001.0677419354838,33.329032258064515,208.90322580645162,26.213919297301967,37.706168657806785,32.25986705803322,33.861505376344084,2.15462365591398,1,0,46.723225806451616,Moderate,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2014,9,29.740000000000002,37.4,24.2,66.46666666666667,22.116666666666667,83.7,1004.66,35.604000000000006,212.03333333333333,24.685899674991482,33.401957156101375,30.50413857227165,34.26711111111111,0.37622222222221957,0,0,25.028000000000002,Moderate,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2014,10,26.574193548387097,38.1,16.7,59.0,17.112903225806452,11.4,1011.8548387096774,24.990967741935485,177.03225806451613,20.686345701688833,27.111064114332493,27.137301602699193,33.37698924731182,0.016559139784948024,0,0,12.746129032258064,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2014,11,19.973333333333336,32.4,9.5,56.86666666666667,10.28,0.0,1014.5233333333333,28.247999999999998,270.2,14.587503689073769,19.973333333333336,20.99776894980599,27.746666666666666,0.9466666666666674,0,0,5.912,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2014,12,13.603225806451613,28.6,3.7,72.70967741935483,7.993548387096775,20.7,1017.6193548387097,28.34709677419355,227.61290322580646,10.503490357200297,13.603225806451613,15.78090074263778,21.881075268817206,-1.3230107526881736,0,0,6.2212903225806455,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2015,1,12.154838709677419,22.1,4.2,81.87096774193549,8.825806451612904,22.7,1018.7,28.90451612903226,223.51612903225808,10.194426530335418,12.154838709677419,14.838203174808916,18.81161290322581,-1.1083870967741942,0,0,2.1296774193548385,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2015,2,17.810714285714287,29.2,8.5,70.28571428571429,11.571428571428571,44.3,1015.0107142857142,34.56,160.60714285714286,14.26642148645296,17.810714285714287,19.645378644176017,23.890330188679247,0.8275269541778965,0,0,7.880357142857143,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2015,3,21.461290322580645,37.1,9.7,67.51612903225806,14.206451612903225,76.3,1013.983870967742,33.22451612903226,159.8709677419355,17.192296323262394,21.61576705299578,22.865124067945345,29.524731182795698,-1.5763440860215043,0,0,7.214838709677419,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2015,4,28.826666666666664,41.4,18.0,48.233333333333334,14.99,19.6,1007.5133333333334,35.736,146.73333333333332,20.682321956658043,28.960145186761505,28.41287252896661,36.300888888888885,-0.610888888888885,5,0,27.633333333333333,Moderate,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2015,5,34.23548387096774,45.6,23.1,32.83870967741935,13.69032258064516,9.8,1002.9548387096773,33.78193548387097,250.96774193548387,21.971163343119695,34.17133236169902,31.98618654868475,39.79376344086021,1.657849462365596,7,1,60.93322580645162,High,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2015,6,33.21333333333333,44.0,23.4,51.53333333333333,20.853333333333335,65.0,999.7099999999999,33.012,197.66666666666666,25.121101927659833,37.1218798072562,32.64455305757031,39.346888888888884,-0.643555555555551,2,1,51.80466666666666,High,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2015,7,30.248387096774195,39.4,24.2,74.7741935483871,24.98709677419355,164.6,998.9290322580645,42.642580645161296,169.58064516129033,26.50798472812033,36.57381337859598,31.508473482022257,35.26494623655914,-1.4907526881720436,0,0,30.018387096774195,Moderate,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2015,8,30.35483870967742,37.7,25.9,75.6774193548387,25.309677419354838,166.8,1001.9032258064516,28.99741935483871,218.1290322580645,26.764047772407952,37.301943980442424,31.669464322943423,33.861505376344084,0.2578494623655932,0,0,33.024193548387096,Moderate,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2015,9,30.543333333333333,38.9,22.3,59.36666666666667,20.913333333333334,54.6,1005.75,32.82,208.4,24.252476013124603,33.57636923070708,30.78929307315797,34.26711111111111,1.7328888888888865,0,0,37.92666666666666,Moderate,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2015,10,27.4,37.9,14.8,55.38709677419355,16.751612903225805,1.7000000000000002,1011.6064516129032,27.603870967741937,207.80645161290323,20.88263386877621,28.26734377887292,27.682675110429052,33.37698924731182,1.2423655913978509,0,0,19.88806451612903,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2015,11,20.853333333333335,30.8,11.9,62.7,12.736666666666668,1.5999999999999999,1014.9466666666667,26.256000000000004,168.4,16.125158108014865,20.853333333333335,22.10102713644984,27.746666666666666,0.573333333333334,0,0,5.148,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2015,12,14.916129032258064,26.5,5.5,65.38709677419355,7.819354838709677,0.0,1017.6290322580645,27.476129032258065,223.19354838709677,11.057383215043332,14.916129032258064,16.742996764802353,21.881075268817206,0.760860215053762,0,0,6.553870967741935,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Haryana,2016,1,14.029032258064515,25.4,5.5,77.19354838709677,9.69032258064516,0.5,1017.3516129032258,23.46967741935484,182.19354838709677,11.472462488657504,14.029032258064515,16.40313904836498,18.81161290322581,1.4561290322580636,0,0,10.42,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
